,AF3_max,AF4_max,AF_adj_max_diff,AF_adj_max_ratio,AF3_second_largest,AF4_second_largest,AF_adj_sec_max_ratio,AF_adj_sec_max_diff,label
2,7783.077148,4500.512695,3348.2055665,15.3810715557326,7758.974120999998,4486.666504,3490.345173790077,-5197.436035500001,none
3,5938.974121,4464.102539,1480.5126950000003,9.064240715842645,5907.179688,4460.0,1625.7085016139008,-7108.204589,none
4,6902.05127,4724.102539,2426.6667489999995,6.489559513061813,6850.769043000001,4713.333496,2567.8620446168043,-6177.948974999999,none
5,7881.538573999998,6549.230957,1700.5126949999976,1.698325674502476,7861.538573999998,6542.563965,3746.8634922658293,-6541.025391000002,none
6,7738.974120999998,4455.384765999999,3403.0764154999997,18.648907160695895,7737.436035,4430.769043,3473.937000520121,-5098.9738775000005,none
7,7308.205078,5406.666504,1944.1025390000013,2.723573498006612,7282.05127,5398.974121,3002.548874511903,-6631.794433,none
8,6397.436035,4516.9228520000015,1713.3334959999984,6.892420590317077,6373.846191,4514.3588869999985,2146.7191909875055,-6760.000000999999,none
9,7855.384765999999,6157.94873,2037.6923834999989,2.039774963128697,7853.846191,6138.461426,3655.0126251000584,-6340.7690435,none
10,6576.9228520000015,5558.461426,1006.1538090000013,1.7756475045142759,6566.666504,5531.2822270000015,2304.611655589182,-7499.487793000001,none
11,6721.538573999998,4394.3588869999985,2149.743652,13.588602794945803,6720.0,4384.102539,2495.4062958393743,-6288.718262,none
12,7907.179687999998,6056.410156,2177.1796884999967,2.1949058325317603,7816.410156,6042.563965,3581.404532158963,-6368.461426499999,none
13,7860.512695,6160.0,1960.0000000000005,1.9916969886285083,7858.974120999998,6148.205078,3674.746025268116,-6396.923340000001,none
14,7889.230956999999,6109.743652,2237.692504999998,2.21191518456964,7817.436035,6102.05127,3553.4789571702795,-6353.077026999999,none
15,7333.333495999998,4503.0771479999985,2910.256348,12.282305394564338,7320.512695,4497.436035,3074.4581652364113,-5587.180176,none
16,7890.769043000001,4459.487305,3751.7945555000015,18.033744694914766,7870.256348000001,4455.897461,3630.146189741263,-4743.589721499999,none
17,6476.9228520000015,4580.512695,2092.05127,7.585152783061361,6443.0771479999985,4577.436035,2179.3680636402105,-6464.358887,none
18,6417.436035,4507.179688,1907.4360344999996,13.587131961571906,6391.2822270000015,4486.153809,2034.6695771658578,-6808.974121499999,none
19,7874.871581999999,6332.307617,1855.8973389999983,1.8706844783785792,7837.436035,6274.871582,3636.0472236221376,-6525.640747,none
20,7876.410156,5938.974121,2398.7180179999996,2.3968944064759774,7826.153809,5920.512695,3603.7237202276738,-6076.666747,none
21,7884.102539,6204.102539,2408.718139999999,2.2185758881101,7861.025879000002,6188.205078,3633.0244585698965,-6053.333129999999,none
22,4909.743652,4577.94873,307.94873049999933,2.0282530390670552,4889.743652,4560.512695,610.3388435548168,-8251.5380865,none
23,7912.820312999998,6275.384765999999,1974.6149904999993,1.9215026238211323,7822.05127,6270.256348,3688.8820052624997,-6376.1535645,none
